#1
double	presence(17520, 2)
1615241250.0	0
1615243050.0	0
1615244850.0	0
1615246650.0	0
1615248450.0	0
1615250250.0	0
1615252050.0	0
1615253850.0	0
1615255650.0	0
1615257450.0	0
1615259250.0	0
1615261050.0	0
1615262850.0	0
1615264650.0	0
1615266450.0	0
1615268250.0	0
1615270050.0	0
1615271850.0	0
1615273650.0	0
1615275450.0	0
1615277250.0	0
1615279050.0	0
1615280850.0	1
1615282650.0	1
1615284450.0	1
1615286250.0	1
1615288050.0	1
1615289850.0	1
1615291650.0	1
1615293450.0	1
1615295250.0	1
1615297050.0	1
1615298850.0	1
1615300650.0	0
1615302450.0	1
1615304250.0	0
1615306050.0	0
1615307850.0	1
1615309650.0	1
1615311450.0	0
1615313250.0	0
1615315050.0	0
1615316850.0	0
1615318650.0	0
1615320450.0	0
1615322250.0	0
1615324050.0	0
1615325850.0	0
1615327650.0	0
1615329450.0	0
1615331250.0	0
1615333050.0	0
1615334850.0	0
1615336650.0	0
1615338450.0	0
1615340250.0	0
1615342050.0	0
1615343850.0	0
1615345650.0	0
1615347450.0	0
1615349250.0	0
1615351050.0	0
1615352850.0	0
1615354650.0	0
1615356450.0	0
1615358250.0	0
1615360050.0	0
1615361850.0	0
1615363650.0	0
1615365450.0	0
1615367250.0	0
1615369050.0	0
1615370850.0	1
1615372650.0	0
1615374450.0	0
1615376250.0	1
1615378050.0	0
1615379850.0	1
1615381650.0	1
1615383450.0	1
1615385250.0	1
1615387050.0	1
1615388850.0	1
1615390650.0	1
1615392450.0	1
1615394250.0	0
1615396050.0	0
1615397850.0	1
1615399650.0	0
1615401450.0	0
1615403250.0	0
1615405050.0	1
1615406850.0	1
1615408650.0	0
1615410450.0	0
1615412250.0	0
1615414050.0	0
1615415850.0	0
1615417650.0	0
1615419450.0	0
1615421250.0	0
1615423050.0	0
1615424850.0	0
1615426650.0	0
1615428450.0	0
1615430250.0	0
1615432050.0	0
1615433850.0	0
1615435650.0	0
1615437450.0	0
1615439250.0	0
1615441050.0	0
1615442850.0	0
1615444650.0	0
1615446450.0	0
1615448250.0	0
1615450050.0	0
1615451850.0	0
1615453650.0	1
1615455450.0	1
1615457250.0	1
1615459050.0	1
1615460850.0	1
1615462650.0	1
1615464450.0	1
1615466250.0	1
1615468050.0	0
1615469850.0	0
1615471650.0	0
1615473450.0	0
1615475250.0	0
1615477050.0	1
1615478850.0	1
1615480650.0	1
1615482450.0	1
1615484250.0	1
1615486050.0	1
1615487850.0	1
1615489650.0	0
1615491450.0	0
1615493250.0	0
1615495050.0	0
1615496850.0	0
1615498650.0	0
1615500450.0	0
1615502250.0	0
1615504050.0	0
1615505850.0	0
1615507650.0	0
1615509450.0	0
1615511250.0	0
1615513050.0	0
1615514850.0	0
1615516650.0	0
1615518450.0	0
1615520250.0	0
1615522050.0	0
1615523850.0	0
1615525650.0	0
1615527450.0	0
1615529250.0	0
1615531050.0	0
1615532850.0	0
1615534650.0	0
1615536450.0	0
1615538250.0	0
1615540050.0	1
1615541850.0	1
1615543650.0	1
1615545450.0	1
1615547250.0	1
1615549050.0	1
1615550850.0	1
1615552650.0	1
1615554450.0	0
1615556250.0	1
1615558050.0	1
1615559850.0	1
1615561650.0	1
1615563450.0	0
1615565250.0	0
1615567050.0	1
1615568850.0	1
1615570650.0	1
1615572450.0	1
1615574250.0	1
1615576050.0	1
1615577850.0	0
1615579650.0	0
1615581450.0	0
1615583250.0	0
1615585050.0	0
1615586850.0	0
1615588650.0	0
1615590450.0	0
1615592250.0	0
1615594050.0	0
1615595850.0	0
1615597650.0	0
1615599450.0	0
1615601250.0	0
1615603050.0	0
1615604850.0	0
1615606650.0	0
1615608450.0	0
1615610250.0	0
1615612050.0	0
1615613850.0	0
1615615650.0	0
1615617450.0	0
1615619250.0	0
1615621050.0	0
1615622850.0	0
1615624650.0	0
1615626450.0	1
1615628250.0	0
1615630050.0	0
1615631850.0	0
1615633650.0	1
1615635450.0	0
1615637250.0	0
1615639050.0	0
1615640850.0	0
1615642650.0	0
1615644450.0	0
1615646250.0	0
1615648050.0	0
1615649850.0	0
1615651650.0	0
1615653450.0	0
1615655250.0	0
1615657050.0	0
1615658850.0	0
1615660650.0	0
1615662450.0	0
1615664250.0	0
1615666050.0	0
1615667850.0	0
1615669650.0	0
1615671450.0	0
1615673250.0	0
1615675050.0	0
1615676850.0	0
1615678650.0	0
1615680450.0	0
1615682250.0	0
1615684050.0	0
1615685850.0	0
1615687650.0	0
1615689450.0	0
1615691250.0	0
1615693050.0	0
1615694850.0	0
1615696650.0	0
1615698450.0	0
1615700250.0	0
1615702050.0	0
1615703850.0	0
1615705650.0	0
1615707450.0	0
1615709250.0	0
1615711050.0	0
1615712850.0	0
1615714650.0	0
1615716450.0	0
1615718250.0	0
1615720050.0	0
1615721850.0	1
1615723650.0	0
1615725450.0	0
1615727250.0	1
1615729050.0	1
1615730850.0	0
1615732650.0	0
1615734450.0	0
1615736250.0	0
1615738050.0	1
1615739850.0	1
1615741650.0	1
1615743450.0	1
1615745250.0	0
1615747050.0	1
1615748850.0	0
1615750650.0	1
1615752450.0	0
1615754250.0	0
1615756050.0	0
1615757850.0	0
1615759650.0	0
1615761450.0	0
1615763250.0	1
1615765050.0	1
1615766850.0	1
1615768650.0	0
1615770450.0	0
1615772250.0	0
1615774050.0	0
1615775850.0	0
1615777650.0	0
1615779450.0	0
1615781250.0	0
1615783050.0	0
1615784850.0	0
1615786650.0	0
1615788450.0	0
1615790250.0	0
1615792050.0	0
1615793850.0	0
1615795650.0	0
1615797450.0	0
1615799250.0	1
1615801050.0	1
1615802850.0	1
1615804650.0	1
1615806450.0	1
1615808250.0	0
1615810050.0	1
1615811850.0	1
1615813650.0	1
1615815450.0	1
1615817250.0	1
1615819050.0	1
1615820850.0	1
1615822650.0	0
1615824450.0	1
1615826250.0	1
1615828050.0	1
1615829850.0	1
1615831650.0	1
1615833450.0	0
1615835250.0	0
1615837050.0	0
1615838850.0	0
1615840650.0	0
1615842450.0	0
1615844250.0	0
1615846050.0	0
1615847850.0	0
1615849650.0	0
1615851450.0	0
1615853250.0	0
1615855050.0	0
1615856850.0	0
1615858650.0	0
1615860450.0	0
1615862250.0	0
1615864050.0	0
1615865850.0	0
1615867650.0	0
1615869450.0	0
1615871250.0	0
1615873050.0	0
1615874850.0	0
1615876650.0	0
1615878450.0	0
1615880250.0	0
1615882050.0	0
1615883850.0	0
1615885650.0	1
1615887450.0	1
1615889250.0	1
1615891050.0	0
1615892850.0	1
1615894650.0	1
1615896450.0	1
1615898250.0	1
1615900050.0	1
1615901850.0	0
1615903650.0	1
1615905450.0	1
1615907250.0	1
1615909050.0	0
1615910850.0	0
1615912650.0	1
1615914450.0	1
1615916250.0	0
1615918050.0	0
1615919850.0	0
1615921650.0	0
1615923450.0	0
1615925250.0	0
1615927050.0	0
1615928850.0	0
1615930650.0	0
1615932450.0	0
1615934250.0	0
1615936050.0	0
1615937850.0	0
1615939650.0	0
1615941450.0	0
1615943250.0	0
1615945050.0	0
1615946850.0	0
1615948650.0	0
1615950450.0	0
1615952250.0	0
1615954050.0	0
1615955850.0	0
1615957650.0	0
1615959450.0	0
1615961250.0	0
1615963050.0	0
1615964850.0	0
1615966650.0	0
1615968450.0	0
1615970250.0	0
1615972050.0	0
1615973850.0	1
1615975650.0	1
1615977450.0	0
1615979250.0	0
1615981050.0	1
1615982850.0	1
1615984650.0	1
1615986450.0	1
1615988250.0	0
1615990050.0	1
1615991850.0	0
1615993650.0	0
1615995450.0	0
1615997250.0	1
1615999050.0	1
1616000850.0	1
1616002650.0	0
1616004450.0	1
1616006250.0	1
1616008050.0	1
1616009850.0	1
1616011650.0	0
1616013450.0	0
1616015250.0	0
1616017050.0	0
1616018850.0	0
1616020650.0	0
1616022450.0	0
1616024250.0	0
1616026050.0	0
1616027850.0	0
1616029650.0	0
1616031450.0	0
1616033250.0	0
1616035050.0	0
1616036850.0	0
1616038650.0	0
1616040450.0	0
1616042250.0	0
1616044050.0	0
1616045850.0	0
1616047650.0	0
1616049450.0	0
1616051250.0	0
1616053050.0	0
1616054850.0	0
1616056650.0	0
1616058450.0	0
1616060250.0	0
1616062050.0	0
1616063850.0	0
1616065650.0	0
1616067450.0	0
1616069250.0	0
1616071050.0	1
1616072850.0	1
1616074650.0	1
1616076450.0	1
1616078250.0	1
1616080050.0	1
1616081850.0	1
1616083650.0	1
1616085450.0	1
1616087250.0	1
1616089050.0	1
1616090850.0	1
1616092650.0	0
1616094450.0	0
1616096250.0	0
1616098050.0	0
1616099850.0	0
1616101650.0	0
1616103450.0	0
1616105250.0	0
1616107050.0	0
1616108850.0	0
1616110650.0	0
1616112450.0	0
1616114250.0	0
1616116050.0	0
1616117850.0	0
1616119650.0	0
1616121450.0	0
1616123250.0	0
1616125050.0	0
1616126850.0	0
1616128650.0	0
1616130450.0	0
1616132250.0	0
1616134050.0	0
1616135850.0	0
1616137650.0	0
1616139450.0	0
1616141250.0	0
1616143050.0	0
1616144850.0	0
1616146650.0	0
1616148450.0	0
1616150250.0	1
1616152050.0	1
1616153850.0	1
1616155650.0	1
1616157450.0	1
1616159250.0	1
1616161050.0	1
1616162850.0	0
1616164650.0	1
1616166450.0	0
1616168250.0	0
1616170050.0	0
1616171850.0	1
1616173650.0	1
1616175450.0	1
1616177250.0	1
1616179050.0	1
1616180850.0	1
1616182650.0	0
1616184450.0	0
1616186250.0	0
1616188050.0	0
1616189850.0	0
1616191650.0	0
1616193450.0	0
1616195250.0	0
1616197050.0	1
1616198850.0	0
1616200650.0	0
1616202450.0	0
1616204250.0	0
1616206050.0	0
1616207850.0	0
1616209650.0	0
1616211450.0	0
1616213250.0	0
1616215050.0	0
1616216850.0	0
1616218650.0	0
1616220450.0	0
1616222250.0	0
1616224050.0	0
1616225850.0	0
1616227650.0	0
1616229450.0	0
1616231250.0	1
1616233050.0	1
1616234850.0	1
1616236650.0	1
1616238450.0	1
1616240250.0	1
1616242050.0	1
1616243850.0	1
1616245650.0	1
1616247450.0	0
1616249250.0	0
1616251050.0	0
1616252850.0	0
1616254650.0	0
1616256450.0	1
1616258250.0	1
1616260050.0	1
1616261850.0	1
1616263650.0	1
1616265450.0	1
1616267250.0	1
1616269050.0	0
1616270850.0	0
1616272650.0	0
1616274450.0	0
1616276250.0	0
1616278050.0	0
1616279850.0	0
1616281650.0	0
1616283450.0	0
1616285250.0	0
1616287050.0	0
1616288850.0	0
1616290650.0	0
1616292450.0	0
1616294250.0	0
1616296050.0	0
1616297850.0	0
1616299650.0	0
1616301450.0	0
1616303250.0	0
1616305050.0	0
1616306850.0	0
1616308650.0	0
1616310450.0	0
1616312250.0	0
1616314050.0	0
1616315850.0	0
1616317650.0	0
1616319450.0	1
1616321250.0	1
1616323050.0	1
1616324850.0	1
1616326650.0	0
1616328450.0	0
1616330250.0	0
1616332050.0	1
1616333850.0	0
1616335650.0	0
1616337450.0	0
1616339250.0	0
1616341050.0	0
1616342850.0	0
1616344650.0	0
1616346450.0	0
1616348250.0	1
1616350050.0	1
1616351850.0	0
1616353650.0	0
1616355450.0	1
1616357250.0	1
1616359050.0	1
1616360850.0	0
1616362650.0	0
1616364450.0	0
1616366250.0	0
1616368050.0	0
1616369850.0	0
1616371650.0	0
1616373450.0	0
1616375250.0	0
1616377050.0	0
1616378850.0	0
1616380650.0	0
1616382450.0	0
1616384250.0	0
1616386050.0	0
1616387850.0	0
1616389650.0	0
1616391450.0	0
1616393250.0	0
1616395050.0	0
1616396850.0	0
1616398650.0	0
1616400450.0	0
1616402250.0	0
1616404050.0	1
1616405850.0	1
1616407650.0	1
1616409450.0	1
1616411250.0	1
1616413050.0	1
1616414850.0	0
1616416650.0	0
1616418450.0	0
1616420250.0	0
1616422050.0	0
1616423850.0	0
1616425650.0	0
1616427450.0	0
1616429250.0	0
1616431050.0	0
1616432850.0	1
1616434650.0	1
1616436450.0	1
1616438250.0	1
1616440050.0	1
1616441850.0	1
1616443650.0	1
1616445450.0	0
1616447250.0	0
1616449050.0	0
1616450850.0	0
1616452650.0	0
1616454450.0	0
1616456250.0	0
1616458050.0	0
1616459850.0	0
1616461650.0	0
1616463450.0	0
1616465250.0	0
1616467050.0	0
1616468850.0	0
1616470650.0	0
1616472450.0	0
1616474250.0	0
1616476050.0	0
1616477850.0	0
1616479650.0	0
1616481450.0	0
1616483250.0	0
1616485050.0	0
1616486850.0	0
1616488650.0	0
1616490450.0	0
1616492250.0	0
1616494050.0	0
1616495850.0	0
1616497650.0	0
1616499450.0	1
1616501250.0	1
1616503050.0	1
1616504850.0	1
1616506650.0	0
1616508450.0	0
1616510250.0	0
1616512050.0	1
1616513850.0	0
1616515650.0	0
1616517450.0	0
1616519250.0	1
1616521050.0	1
1616522850.0	1
1616524650.0	1
1616526450.0	0
1616528250.0	0
1616530050.0	1
1616531850.0	0
1616533650.0	0
1616535450.0	0
1616537250.0	0
1616539050.0	1
1616540850.0	0
1616542650.0	0
1616544450.0	0
1616546250.0	0
1616548050.0	0
1616549850.0	0
1616551650.0	0
1616553450.0	0
1616555250.0	0
1616557050.0	0
1616558850.0	0
1616560650.0	0
1616562450.0	0
1616564250.0	0
1616566050.0	0
1616567850.0	0
1616569650.0	0
1616571450.0	0
1616573250.0	0
1616575050.0	0
1616576850.0	1
1616578650.0	0
1616580450.0	0
1616582250.0	0
1616584050.0	0
1616585850.0	1
1616587650.0	0
1616589450.0	0
1616591250.0	0
1616593050.0	1
1616594850.0	1
1616596650.0	1
1616598450.0	1
1616600250.0	1
1616602050.0	1
1616603850.0	1
1616605650.0	1
1616607450.0	1
1616609250.0	1
1616611050.0	1
1616612850.0	0
1616614650.0	0
1616616450.0	0
1616618250.0	0
1616620050.0	0
1616621850.0	0
1616623650.0	0
1616625450.0	0
1616627250.0	0
1616629050.0	0
1616630850.0	0
1616632650.0	0
1616634450.0	0
1616636250.0	0
1616638050.0	0
1616639850.0	0
1616641650.0	0
1616643450.0	0
1616645250.0	0
1616647050.0	0
1616648850.0	0
1616650650.0	0
1616652450.0	0
1616654250.0	0
1616656050.0	0
1616657850.0	0
1616659650.0	0
1616661450.0	0
1616663250.0	0
1616665050.0	1
1616666850.0	1
1616668650.0	1
1616670450.0	1
1616672250.0	1
1616674050.0	0
1616675850.0	0
1616677650.0	0
1616679450.0	1
1616681250.0	1
1616683050.0	1
1616684850.0	1
1616686650.0	1
1616688450.0	1
1616690250.0	1
1616692050.0	1
1616693850.0	1
1616695650.0	1
1616697450.0	0
1616699250.0	0
1616701050.0	0
1616702850.0	0
1616704650.0	0
1616706450.0	0
1616708250.0	0
1616710050.0	0
1616711850.0	0
1616713650.0	0
1616715450.0	0
1616717250.0	0
1616719050.0	0
1616720850.0	0
1616722650.0	0
1616724450.0	0
1616726250.0	0
1616728050.0	0
1616729850.0	0
1616731650.0	0
1616733450.0	0
1616735250.0	0
1616737050.0	0
1616738850.0	0
1616740650.0	0
1616742450.0	0
1616744250.0	0
1616746050.0	0
1616747850.0	0
1616749650.0	0
1616751450.0	0
1616753250.0	0
1616755050.0	1
1616756850.0	0
1616758650.0	1
1616760450.0	1
1616762250.0	1
1616764050.0	1
1616765850.0	0
1616767650.0	0
1616769450.0	0
1616771250.0	1
1616773050.0	0
1616774850.0	0
1616776650.0	0
1616778450.0	1
1616780250.0	1
1616782050.0	1
1616783850.0	0
1616785650.0	0
1616787450.0	1
1616789250.0	0
1616791050.0	0
1616792850.0	0
1616794650.0	0
1616796450.0	0
1616798250.0	0
1616800050.0	0
1616801850.0	0
1616803650.0	0
1616805450.0	0
1616807250.0	0
1616809050.0	0
1616810850.0	0
1616812650.0	0
1616814450.0	0
1616816250.0	0
1616818050.0	0
1616819850.0	0
1616821650.0	0
1616823450.0	0
1616825250.0	0
1616827050.0	0
1616828850.0	0
1616830650.0	0
1616832450.0	0
1616834250.0	0
1616836050.0	1
1616837850.0	1
1616839650.0	1
1616841450.0	1
1616843250.0	1
1616845050.0	1
1616846850.0	1
1616848650.0	1
1616850450.0	1
1616852250.0	1
1616854050.0	1
1616855850.0	1
1616857650.0	1
1616859450.0	1
1616861250.0	1
1616863050.0	1
1616864850.0	1
1616866650.0	0
1616868450.0	0
1616870250.0	0
1616872050.0	0
1616873850.0	0
1616875650.0	0
1616877450.0	0
1616879250.0	0
1616881050.0	0
1616882850.0	0
1616884650.0	0
1616886450.0	0
1616888250.0	0
1616890050.0	0
1616891850.0	0
1616893650.0	0
1616895450.0	0
1616897250.0	0
1616899050.0	0
1616900850.0	0
1616902650.0	0
1616904450.0	0
1616906250.0	0
1616908050.0	0
1616909850.0	0
1616911650.0	0
1616913450.0	0
1616915250.0	0
1616917050.0	0
1616918850.0	0
1616920650.0	0
1616922450.0	1
1616924250.0	1
1616926050.0	0
1616927850.0	0
1616929650.0	0
1616931450.0	1
1616933250.0	0
1616935050.0	1
1616936850.0	0
1616938650.0	1
1616940450.0	1
1616942250.0	0
1616944050.0	0
1616945850.0	0
1616947650.0	0
1616949450.0	0
1616951250.0	1
1616953050.0	1
1616954850.0	1
1616956650.0	1
1616958450.0	0
1616960250.0	0
1616962050.0	0
1616963850.0	0
1616965650.0	0
1616967450.0	0
1616969250.0	0
1616971050.0	0
1616972850.0	0
1616974650.0	0
1616976450.0	0
1616978250.0	0
1616980050.0	0
1616981850.0	0
1616983650.0	0
1616985450.0	0
1616987250.0	0
1616989050.0	0
1616990850.0	0
1616992650.0	0
1616994450.0	0
1616996250.0	0
1616998050.0	0
1616999850.0	0
1617001650.0	0
1617003450.0	0
1617005250.0	0
1617007050.0	0
1617008850.0	1
1617010650.0	1
1617012450.0	1
1617014250.0	1
1617016050.0	1
1617017850.0	1
1617019650.0	1
1617021450.0	1
1617023250.0	1
1617025050.0	1
1617026850.0	1
1617028650.0	1
1617030450.0	0
1617032250.0	0
1617034050.0	0
1617035850.0	1
1617037650.0	1
1617039450.0	1
1617041250.0	0
1617043050.0	0
1617044850.0	0
1617046650.0	0
1617048450.0	0
1617050250.0	0
1617052050.0	0
1617053850.0	0
1617055650.0	0
1617057450.0	0
1617059250.0	0
1617061050.0	0
1617062850.0	0
1617064650.0	0
1617066450.0	0
1617068250.0	0
1617070050.0	0
1617071850.0	0
1617073650.0	0
1617075450.0	0
1617077250.0	0
1617079050.0	0
1617080850.0	0
1617082650.0	0
1617084450.0	0
1617086250.0	0
1617088050.0	0
1617089850.0	0
1617091650.0	0
1617093450.0	0
1617095250.0	1
1617097050.0	1
1617098850.0	1
1617100650.0	0
1617102450.0	0
1617104250.0	0
1617106050.0	0
1617107850.0	0
1617109650.0	0
1617111450.0	1
1617113250.0	0
1617115050.0	0
1617116850.0	1
1617118650.0	1
1617120450.0	1
1617122250.0	1
1617124050.0	1
1617125850.0	1
1617127650.0	1
1617129450.0	0
1617131250.0	0
1617133050.0	0
1617134850.0	1
1617136650.0	0
1617138450.0	0
1617140250.0	0
1617142050.0	0
1617143850.0	0
1617145650.0	0
1617147450.0	0
1617149250.0	0
1617151050.0	0
1617152850.0	0
1617154650.0	0
1617156450.0	0
1617158250.0	0
1617160050.0	0
1617161850.0	0
1617163650.0	0
1617165450.0	0
1617167250.0	0
1617169050.0	0
1617170850.0	0
1617172650.0	0
1617174450.0	0
1617176250.0	0
1617178050.0	0
1617179850.0	0
1617181650.0	1
1617183450.0	1
1617185250.0	1
1617187050.0	0
1617188850.0	0
1617190650.0	0
1617192450.0	1
1617194250.0	1
1617196050.0	1
1617197850.0	1
1617199650.0	1
1617201450.0	1
1617203250.0	1
1617205050.0	1
1617206850.0	1
1617208650.0	1
1617210450.0	1
1617212250.0	1
1617214050.0	1
1617215850.0	1
1617217650.0	1
1617219450.0	1
1617221250.0	0
1617223050.0	0
1617224850.0	0
1617226650.0	0
1617228450.0	0
1617230250.0	0
1617232050.0	0
1617233850.0	0
1617235650.0	0
1617237450.0	0
1617239250.0	0
1617241050.0	0
1617242850.0	0
1617244650.0	0
1617246450.0	0
1617248250.0	0
1617250050.0	0
1617251850.0	0
1617253650.0	0
1617255450.0	0
1617257250.0	0
1617259050.0	0
1617260850.0	0
1617262650.0	0
1617264450.0	0
1617266250.0	0
1617268050.0	1
1617269850.0	1
1617271650.0	1
1617273450.0	1
1617275250.0	1
1617277050.0	1
1617278850.0	1
1617280650.0	1
1617282450.0	1
1617284250.0	1
1617286050.0	0
1617287850.0	0
1617289650.0	0
1617291450.0	0
1617293250.0	0
1617295050.0	1
1617296850.0	1
1617298650.0	1
1617300450.0	1
1617302250.0	1
1617304050.0	1
1617305850.0	1
1617307650.0	0
1617309450.0	0
1617311250.0	0
1617313050.0	0
1617314850.0	0
1617316650.0	0
1617318450.0	0
1617320250.0	0
1617322050.0	0
1617323850.0	0
1617325650.0	0
1617327450.0	0
1617329250.0	0
1617331050.0	0
1617332850.0	0
1617334650.0	0
1617336450.0	0
1617338250.0	0
1617340050.0	0
1617341850.0	0
1617343650.0	0
1617345450.0	0
1617347250.0	0
1617349050.0	0
1617350850.0	0
1617352650.0	0
1617354450.0	0
1617356250.0	1
1617358050.0	1
1617359850.0	1
1617361650.0	1
1617363450.0	0
1617365250.0	0
1617367050.0	1
1617368850.0	1
1617370650.0	1
1617372450.0	1
1617374250.0	1
1617376050.0	0
1617377850.0	0
1617379650.0	0
1617381450.0	0
1617383250.0	0
1617385050.0	0
1617386850.0	0
1617388650.0	0
1617390450.0	1
1617392250.0	0
1617394050.0	0
1617395850.0	0
1617397650.0	1
1617399450.0	1
1617401250.0	1
1617403050.0	0
1617404850.0	0
1617406650.0	1
1617408450.0	1
1617410250.0	0
1617412050.0	0
1617413850.0	0
1617415650.0	0
1617417450.0	0
1617419250.0	0
1617421050.0	0
1617422850.0	0
1617424650.0	0
1617426450.0	0
1617428250.0	0
1617430050.0	0
1617431850.0	0
1617433650.0	0
1617435450.0	0
1617437250.0	0
1617439050.0	0
1617440850.0	1
1617442650.0	1
1617444450.0	1
1617446250.0	1
1617448050.0	1
1617449850.0	1
1617451650.0	1
1617453450.0	1
1617455250.0	1
1617457050.0	0
1617458850.0	0
1617460650.0	0
1617462450.0	0
1617464250.0	0
1617466050.0	0
1617467850.0	0
1617469650.0	1
1617471450.0	1
1617473250.0	0
1617475050.0	0
1617476850.0	0
1617478650.0	0
1617480450.0	1
1617482250.0	1
1617484050.0	0
1617485850.0	0
1617487650.0	0
1617489450.0	0
1617491250.0	0
1617493050.0	0
1617494850.0	0
1617496650.0	0
1617498450.0	0
1617500250.0	0
1617502050.0	0
1617503850.0	0
1617505650.0	0
1617507450.0	0
1617509250.0	0
1617511050.0	0
1617512850.0	0
1617514650.0	0
1617516450.0	0
1617518250.0	0
1617520050.0	0
1617521850.0	0
1617523650.0	0
1617525450.0	0
1617527250.0	0
1617529050.0	0
1617530850.0	1
1617532650.0	1
1617534450.0	1
1617536250.0	0
1617538050.0	1
1617539850.0	1
1617541650.0	1
1617543450.0	0
1617545250.0	0
1617547050.0	0
1617548850.0	0
1617550650.0	0
1617552450.0	1
1617554250.0	0
1617556050.0	0
1617557850.0	0
1617559650.0	0
1617561450.0	0
1617563250.0	0
1617565050.0	0
1617566850.0	0
1617568650.0	0
1617570450.0	0
1617572250.0	0
1617574050.0	0
1617575850.0	0
1617577650.0	0
1617579450.0	0
1617581250.0	0
1617583050.0	0
1617584850.0	0
1617586650.0	0
1617588450.0	0
1617590250.0	0
1617592050.0	0
1617593850.0	0
1617595650.0	0
1617597450.0	0
1617599250.0	0
1617601050.0	0
1617602850.0	0
1617604650.0	0
1617606450.0	0
1617608250.0	0
1617610050.0	0
1617611850.0	0
1617613650.0	1
1617615450.0	1
1617617250.0	1
1617619050.0	1
1617620850.0	0
1617622650.0	0
1617624450.0	0
1617626250.0	0
1617628050.0	0
1617629850.0	0
1617631650.0	0
1617633450.0	0
1617635250.0	1
1617637050.0	1
1617638850.0	1
1617640650.0	0
1617642450.0	0
1617644250.0	0
1617646050.0	0
1617647850.0	1
1617649650.0	1
1617651450.0	1
1617653250.0	0
1617655050.0	0
1617656850.0	0
1617658650.0	0
1617660450.0	0
1617662250.0	0
1617664050.0	0
1617665850.0	0
1617667650.0	0
1617669450.0	0
1617671250.0	0
1617673050.0	0
1617674850.0	0
1617676650.0	0
1617678450.0	0
1617680250.0	0
1617682050.0	0
1617683850.0	0
1617685650.0	0
1617687450.0	0
1617689250.0	0
1617691050.0	0
1617692850.0	0
1617694650.0	0
1617696450.0	0
1617698250.0	0
1617700050.0	1
1617701850.0	1
1617703650.0	0
1617705450.0	0
1617707250.0	0
1617709050.0	0
1617710850.0	0
1617712650.0	1
1617714450.0	0
1617716250.0	1
1617718050.0	1
1617719850.0	1
1617721650.0	1
1617723450.0	0
1617725250.0	0
1617727050.0	1
1617728850.0	1
1617730650.0	1
1617732450.0	1
1617734250.0	1
1617736050.0	0
1617737850.0	1
1617739650.0	0
1617741450.0	0
1617743250.0	0
1617745050.0	0
1617746850.0	0
1617748650.0	0
1617750450.0	0
1617752250.0	0
1617754050.0	0
1617755850.0	0
1617757650.0	0
1617759450.0	0
1617761250.0	0
1617763050.0	0
1617764850.0	0
1617766650.0	0
1617768450.0	0
1617770250.0	0
1617772050.0	0
1617773850.0	0
1617775650.0	0
1617777450.0	0
1617779250.0	0
1617781050.0	0
1617782850.0	0
1617784650.0	0
1617786450.0	1
1617788250.0	1
1617790050.0	1
1617791850.0	1
1617793650.0	1
1617795450.0	1
1617797250.0	1
1617799050.0	0
1617800850.0	0
1617802650.0	1
1617804450.0	1
1617806250.0	1
1617808050.0	0
1617809850.0	0
1617811650.0	0
1617813450.0	1
1617815250.0	0
1617817050.0	1
1617818850.0	1
1617820650.0	1
1617822450.0	1
1617824250.0	0
1617826050.0	0
1617827850.0	0
1617829650.0	0
1617831450.0	0
1617833250.0	0
1617835050.0	0
1617836850.0	0
1617838650.0	0
1617840450.0	0
1617842250.0	0
1617844050.0	0
1617845850.0	0
1617847650.0	0
1617849450.0	0
1617851250.0	0
1617853050.0	0
1617854850.0	0
1617856650.0	0
1617858450.0	0
1617860250.0	0
1617862050.0	0
1617863850.0	0
1617865650.0	0
1617867450.0	0
1617869250.0	0
1617871050.0	0
1617872850.0	1
1617874650.0	1
1617876450.0	1
1617878250.0	0
1617880050.0	0
1617881850.0	0
1617883650.0	0
1617885450.0	1
1617887250.0	1
1617889050.0	1
1617890850.0	1
1617892650.0	1
1617894450.0	1
1617896250.0	1
1617898050.0	1
1617899850.0	0
1617901650.0	1
1617903450.0	1
1617905250.0	1
1617907050.0	0
1617908850.0	0
1617910650.0	0
1617912450.0	0
1617914250.0	0
1617916050.0	0
1617917850.0	0
1617919650.0	0
1617921450.0	0
1617923250.0	0
1617925050.0	0
1617926850.0	0
1617928650.0	0
1617930450.0	0
1617932250.0	0
1617934050.0	0
1617935850.0	0
1617937650.0	0
1617939450.0	0
1617941250.0	0
1617943050.0	0
1617944850.0	0
1617946650.0	0
1617948450.0	0
1617950250.0	0
1617952050.0	0
1617953850.0	0
1617955650.0	0
1617957450.0	0
1617959250.0	1
1617961050.0	1
1617962850.0	1
1617964650.0	1
1617966450.0	0
1617968250.0	0
1617970050.0	0
1617971850.0	0
1617973650.0	0
1617975450.0	0
1617977250.0	0
1617979050.0	0
1617980850.0	0
1617982650.0	0
1617984450.0	1
1617986250.0	1
1617988050.0	0
1617989850.0	0
1617991650.0	1
1617993450.0	0
1617995250.0	0
1617997050.0	0
1617998850.0	0
1618000650.0	1
1618002450.0	1
1618004250.0	0
1618006050.0	0
1618007850.0	0
1618009650.0	1
1618011450.0	0
1618013250.0	1
1618015050.0	0
1618016850.0	0
1618018650.0	0
1618020450.0	0
1618022250.0	0
1618024050.0	0
1618025850.0	0
1618027650.0	0
1618029450.0	0
1618031250.0	0
1618033050.0	0
1618034850.0	0
